Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032
Argentina,ARG       ,World,WLD,"GG, multilateral (INT, current US$)",DT.INT.MLAT.GG.CD,1181495000.0,1142727000.0,952873000.0,931859000.0,617343000.0,707448000.0,800081000.0,826037997.8,682005044.4,549186071.5,522836348.5,496588838.4,486022132.1,561435576.6,557392875.5,548575456.4,645726650.3,646720922.3,678200881.5,879852276.2,757800412.1,521013817.6,698477382.5,1759419733.0,2112498068.0,2215033658.0,2236395647.0,2206995768.0,2117823889.0,1997487011.0,1859193093.0,1706608215.0,1549712336.0
Argentina,ARG       ,World,WLD,"GG, multilateral (NFL, current US$)",DT.NFL.MLAT.GG.CD,1185799000.0,1932273000.0,-1337561000.0,-627022000.0,-147392000.0,-449951000.0,-655799000.0,-212778000.0,-147644000.0,1514121000.0,911228000.0,1091800000.0,439876000.0,1124519000.0,512994000.0,-34161000.0,498048000.0,1097824000.0,1699475000.0,907652000.0,1436351000.0,1814217000.0,2692896000.0,3513792000.0,1632701000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral (NTR, current US$)",DT.NTR.MLAT.GG.CD,4304000.0,789546000.0,-2290434000.0,-1558881000.0,-764735000.0,-1157399000.0,-1455880000.0,-1038816000.0,-829650000.0,964935000.0,388391000.0,595211000.0,-46146000.0,563084000.0,-44399000.0,-582737000.0,-147678000.0,451103000.0,1021274000.0,27800000.0,678550000.0,1293204000.0,1994418000.0,1754373000.0,-479797000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,1892028000.0,1999483000.0,3103326000.0,6168049000.0,1839733000.0,2072071000.0,3053691000.0,3295143538.0,2821351817.0,2073885520.0,2048204908.0,1988773931.0,2161936829.0,2208971406.0,2317610561.0,2336358517.0,2471019203.0,2490162715.0,2571988854.0,2646189314.0,2631151314.0,2384653765.0,2522629294.0,3528620953.0,5066664873.0,4629830305.0,4614112584.0,4678327943.0,4807857661.0,4773077558.0,4621538816.0,4439035460.0,4006844081.0
Argentina,ARG       ,World,WLD,"GG, multilateral concessional (AMT, current US$)",DT.AMT.MLTC.GG.CD,8076000.0,6606000.0,6602000.0,5441000.0,3119000.0,2793000.0,3357000.0,3414000.0,2584000.0,2584000.0,0.0,1454000.0,1454000.0,1454000.0,1454000.0,1454000.0,1454000.0,1454000.0,1186000.0,1454000.0,1723000.0,1454000.0,1454000.0,996000.0,3333000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral concessional (DIS, current US$)",DT.DIS.MLTC.GG.CD,3946000.0,4457000.0,3823000.0,3908000.0,3782000.0,1780000.0,1833000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,69000.0,308000.0,105000.0,0.0,0.0,8096000.0,3568000.0,25000000.0,64636000.0,3107000.0,0.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral concessional (DOD, current US$)",DT.DOD.MLTC.GG.CD,36819000.0,34670000.0,31892000.0,30359000.0,31022000.0,30010000.0,28486000.0,25070000.0,22487000.0,19903000.0,18449000.0,16994000.0,15540000.0,14126000.0,12742000.0,11594000.0,10245000.0,8791000.0,7605000.0,14247000.0,16092000.0,39638000.0,102819000.0,104930000.0,101597000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral concessional (INT, current US$)",DT.INT.MLTC.GG.CD,1243000.0,1151000.0,1059000.0,933000.0,894000.0,929000.0,903000.0,831000.0,733000.0,655000.0,0.0,542000.0,499000.0,455000.0,411000.0,368000.0,325000.0,281000.0,168000.0,194000.0,191000.0,188000.0,268000.0,675000.0,1070000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral concessional (NFL, current US$)",DT.NFL.MLTC.GG.CD,-4130000.0,-2149000.0,-2779000.0,-1533000.0,663000.0,-1013000.0,-1524000.0,-3414000.0,-2584000.0,-2584000.0,0.0,-1454000.0,-1454000.0,-1414000.0,-1385000.0,-1146000.0,-1349000.0,-1454000.0,-1186000.0,6642000.0,1845000.0,23546000.0,63182000.0,2111000.0,-3333000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.GG.CD,-5373000.0,-3300000.0,-3838000.0,-2466000.0,-231000.0,-1942000.0,-2427000.0,-4245000.0,-3317000.0,-3239000.0,0.0,-1996000.0,-1953000.0,-1869000.0,-1796000.0,-1514000.0,-1674000.0,-1735000.0,-1354000.0,6448000.0,1654000.0,23358000.0,62914000.0,1436000.0,-4403000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.GG.CD,9319000.0,7757000.0,7661000.0,6374000.0,4013000.0,3722000.0,4260000.0,4245000.0,3317000.0,3239000.0,0.0,1996000.0,1953000.0,1909000.0,1865000.0,1822000.0,1779000.0,1735000.0,1354000.0,1648000.0,1914000.0,1642000.0,1722000.0,1671000.0,4403000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, official creditors (AMT, current US$)",DT.AMT.OFFT.GG.CD,1620666642.0,1471255532.0,2232924407.0,5257415338.0,1243883005.0,1383407577.0,2254411008.0,2570867109.0,2244203052.0,1599834099.0,1707153448.0,1707346596.0,1946753997.0,1811575519.0,2334784708.0,2160159446.0,2854036673.0,2570522187.0,3042686092.0,3134205763.0,2192589690.0,2398734088.0,2473254207.0,2538177400.0,3766204208.0,3685121798.0,3642151099.0,3738431522.0,3962569327.0,3754823616.0,3187091433.0,2796512743.0,2521512975.0
Argentina,ARG       ,World,WLD,"GG, official creditors (DIS, current US$)",DT.DIS.OFFT.GG.CD,1909117974.0,2799821919.0,1648594786.0,4609380596.0,1097822578.0,918465324.0,1601325560.0,2266231873.0,2013536656.0,3062155273.0,2480571154.0,2600358639.0,2159270671.0,2945490846.0,4717876789.0,2865145862.0,2488518938.0,4014053682.0,4011095225.0,3095138079.0,3412861373.0,3821545062.0,5015538554.0,5665043731.0,4605281861.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, official creditors (DOD, current US$)",DT.DOD.OFFT.GG.CD,18890918165.0,19879580228.0,19212790743.0,19032479257.0,19101825972.0,18206599650.0,17834058615.0,17965130217.0,18041787069.0,19530498912.0,20401123523.0,21339592487.0,21399281657.0,22306327097.0,25790620353.0,26348625242.0,26023666331.0,27672620713.0,28625235164.0,28585409570.0,29988814271.0,31331511517.0,34809764985.0,37953590044.0,38699937331.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, official creditors (INT, current US$)",DT.INT.OFFT.GG.CD,1450944106.0,1355012736.0,1019361478.0,954174431.7,621946434.1,711724909.4,803489027.6,829795278.9,726014177.4,571373567.2,540363298.0,511727732.8,497963722.6,571015732.3,981001952.7,961133860.0,1042035282.0,1318102652.0,1118867510.0,1240414647.0,925501441.3,641125604.6,839632855.2,2048664818.0,2420532542.0,2525170960.0,2556369090.0,2476770036.0,2313347791.0,2106342507.0,1897880985.0,1727658385.0,1568442887.0
Argentina,ARG       ,World,WLD,"GG, official creditors (NFL, current US$)",DT.NFL.OFFT.GG.CD,288451331.6,1328566387.0,-584329620.6,-648034742.7,-146060427.1,-464942252.7,-653085447.8,-304635236.4,-230666396.1,1462321174.0,773417706.4,893012042.8,212516674.1,1133915328.0,2383092081.0,704986415.8,-365517734.6,1443531495.0,968409132.1,-39067683.9,1220271683.0,1422810974.0,2542284346.0,3126866331.0,839077653.4,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, official creditors (NTR, current US$)",DT.NTR.OFFT.GG.CD,-1162492774.0,-26446349.6,-1603691099.0,-1602209174.0,-768006861.2,-1176667162.0,-1456574475.0,-1134430515.0,-956680573.5,890947606.7,233054408.4,381284310.0,-285447048.5,562899595.3,1402090129.0,-256147444.2,-1407553017.0,125428842.9,-150458377.8,-1279482331.0,294770241.4,781685369.3,1702651491.0,1078201513.0,-1581454888.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,3071610748.0,2826268269.0,3252285885.0,6211589770.0,1865829439.0,2095132486.0,3057900035.0,3400662388.0,2970217229.0,2171207667.0,2247516746.0,2219074329.0,2444717719.0,2382591251.0,3315786660.0,3121293306.0,3896071955.0,3888624839.0,4161553602.0,4374620411.0,3118091131.0,3039859693.0,3312887063.0,4586842217.0,6186736749.0,6210292758.0,6198520188.0,6215201558.0,6275917119.0,5861166122.0,5084972417.0,4524171128.0,4089955862.0
Argentina,ARG       ,World,WLD,"GG, other private creditors (AMT, current US$)",DT.AMT.PROP.GG.CD,36445579.5,36794000.0,4251000.0,2270000.0,958000.0,1099000.0,1104000.0,160000.0,,,,,18948000.0,,240614461.3,145820789.5,465420479.1,326586828.6,558620476.7,544385410.1,,77735527.5,59488098.3,,,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, other private creditors (DIS, current US$)",DT.DIS.PROP.GG.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21750000.0,11025000.0,0.0,0.0,275866153.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, other private creditors (DOD, current US$)",DT.DOD.PROP.GG.CD,193590677.6,153258662.3,193413133.1,209553692.4,224337909.4,197335122.6,208694653.3,223058453.7,226002536.7,232351615.9,273459300.7,284125868.4,271058139.1,277509754.7,2891069383.0,2452094703.0,1931514281.0,1847972168.0,1223610635.0,654626456.4,777465401.3,644140976.6,7816000.0,7816000.0,7816000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, other private creditors (INT, current US$)",DT.INT.PROP.GG.CD,16786889.0,14417429.7,2891000.0,398000.0,129000.0,135000.0,240000.0,6000.0,,,,,,,,87079415.4,88907263.7,84879303.2,94452879.6,79371996.8,,,6016030.9,,,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, other private creditors (NFL, current US$)",DT.NFL.PROP.GG.CD,-36446000.0,-36794000.0,-4251000.0,-2270000.0,-958000.0,-1099000.0,-1104000.0,-160000.0,,,21750000.0,11025000.0,-18948000.0,,35252000.0,-145821000.0,-465420000.0,-326587000.0,-558620000.0,-544385000.0,,-77736000.0,-59488000.0,,,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, other private creditors (NTR, current US$)",DT.NTR.PROP.GG.CD,-53232000.0,-51211000.0,-7142000.0,-2668000.0,-1087000.0,-1234000.0,-1344000.0,-166000.0,,,21750000.0,11025000.0,-18948000.0,,35252000.0,-232900000.0,-554328000.0,-411466000.0,-653073000.0,-623757000.0,,-77736000.0,-65504000.0,,,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,53232468.5,51211429.7,7142000.0,2668000.0,1087000.0,1234000.0,1344000.0,166000.0,,,,,18948000.0,,240614461.3,232900204.9,554327742.8,411466131.8,653073356.3,623757406.9,,77735527.5,65504129.2,,,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, private creditors (AMT, current US$)",DT.AMT.PRVT.GG.CD,4309240565.0,5750261928.0,9995000.0,301265000.0,471073000.0,227373000.0,260408004.7,635732083.7,1016758108.0,3741989624.0,4056786963.0,3402677910.0,1347078750.0,2768528046.0,2183607101.0,3816474382.0,2251902602.0,15152185785.0,12654956186.0,16075439784.0,5763446875.0,1914135784.0,3565997403.0,3490938327.0,3384642230.0,429992902.0,3268877284.0,256789881.7,233996519.9,257350116.1,2674356101.0,127415732.3,120188879.5
Argentina,ARG       ,World,WLD,"GG, private creditors (DIS, current US$)",DT.DIS.PRVT.GG.CD,12340579512.0,725494684.0,1628573.9,122180595.6,2475422386.0,2226884813.0,2242465049.0,3747371388.0,2025562635.0,103168464.5,142406478.0,3387746000.0,31344.1,804733428.7,7453523242.0,5407287201.0,38295093773.0,37033116211.0,44357445800.0,8256304961.0,8912914233.0,1084431564.0,2053683747.0,2144843536.0,3052819680.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, private creditors (DOD, current US$)",DT.DOD.PRVT.GG.CD,69679212843.0,65239554741.0,68818301517.0,75281668063.0,81572001640.0,39047793483.0,43188908830.0,50232246279.0,49973221482.0,53155078752.0,46017406914.0,47717957457.0,46755907668.0,44900672488.0,49402412813.0,45562166725.0,79862604765.0,99979113408.0,107000000000.0,92204984697.0,87774338700.0,83338012280.0,74229106343.0,69969319206.0,65037320361.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, private creditors (INT, current US$)",DT.INT.PRVT.GG.CD,6220036990.0,962619154.5,10916479.7,148056102.2,76039999.3,697955055.7,523243796.5,804586079.4,1710183798.0,1334176910.0,2056566194.0,1859070999.0,2073333924.0,2030512957.0,4342595573.0,4148606729.0,11227479272.0,11082446459.0,9846555472.0,7614529691.0,1539659064.0,646798539.6,1087104445.0,1542909299.0,2540836186.0,841931711.4,887726554.5,807118305.6,802084380.7,799621304.3,735092469.8,689438997.7,686495517.5
Argentina,ARG       ,World,WLD,"GG, private creditors (NFL, current US$)",DT.NFL.PRVT.GG.CD,8031339000.0,-5024767000.0,-8366000.0,-179084000.0,2004349000.0,1999512000.0,1982057000.0,3111639000.0,1008805000.0,-3638821000.0,-3914380000.0,-14932000.0,-1347047000.0,-1963795000.0,5269916000.0,1590813000.0,36043191000.0,21880930000.0,31702490000.0,-7819135000.0,3149467000.0,-829704000.0,-1512314000.0,-1346095000.0,-331823000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, private creditors (NTR, current US$)",DT.NTR.PRVT.GG.CD,1811302000.0,-5987386000.0,-19283000.0,-327141000.0,1928309000.0,1301557000.0,1458813000.0,2307053000.0,-701379000.0,-4972998000.0,-5970947000.0,-1874003000.0,-3420381000.0,-3994308000.0,927321000.0,-2557794000.0,24815712000.0,10798484000.0,21855934000.0,-15433665000.0,1609808000.0,-1476503000.0,-2599418000.0,-2889004000.0,-2872659000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,10529277555.0,6712881083.0,20911479.7,449321102.2,547112999.3,925328055.7,783651801.2,1440318163.0,2726941906.0,5076166534.0,6113353157.0,5261748909.0,3420412674.0,4799041003.0,6526202674.0,7965081111.0,13479381874.0,26234632244.0,22501511658.0,23689969476.0,7303105939.0,2560934324.0,4653101848.0,5033847626.0,5925478415.0,1271924613.0,4156603839.0,1063908187.0,1036080901.0,1056971420.0,3409448571.0,816854730.0,806684397.0
Argentina,ARG       ,World,WLD,GNI (current US$),NY.GNP.MKTP.CD,277000000000.0,261000000000.0,92763789033.0,122000000000.0,146000000000.0,176000000000.0,225000000000.0,280000000000.0,353000000000.0,323000000000.0,409000000000.0,515000000000.0,533000000000.0,540000000000.0,516000000000.0,584000000000.0,545000000000.0,627000000000.0,506000000000.0,430000000000.0,375000000000.0,477000000000.0,621000000000.0,633000000000.0,621000000000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"Grants, excluding technical cooperation (current US$)",BX.GRT.EXTA.CD.DT,38185417.0,33165417.0,60600000.0,41546600.0,32888267.0,25226000.0,42979400.0,61550527.0,65647793.0,56181863.0,26090000.0,68832239.0,40231951.0,33872911.0,31191603.0,32158250.0,35174439.0,30143168.0,32428220.0,40140771.0,47606263.0,62214808.0,126635128.0,125267729.0,,,,,,,,,
Argentina,ARG       ,World,WLD,IDA grants (current US$),DT.DIS.IDAG.CD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
Argentina,ARG       ,World,WLD,"IFC, private nonguaranteed (NFL, current US$)",DT.NFL.NIFC.CD,0.0,-46419100.0,-81717300.0,-94991900.0,-74774000.0,120659929.5,27589392.64,-96736003.66,140604377.2,61109778.95,-52622037.41,-68954134.94,-85645218.59,-139269858.0,-115738470.0,46749325.0,159001132.0,303379795.0,345604581.0,47651592.0,-35891215.0,-144528237.0,-164032792.0,-139947843.7,-248670261.6,,,,,,,,
Argentina,ARG       ,World,WLD,"IMF credit and SDR allocations, charges (INT, current US$)",DT.INT.DIMF.CD,213140996.3,425491257.9,685408955.4,511014384.5,564536817.9,524269152.5,102211617.6,17206163.3,4021081.2,7283631.9,9954950.9,3407113.4,928235.6,3990831.5,1534828.1,1415914.1,2372829.9,1497677.5,158925307.6,1256386719.0,1316387169.0,1350640773.0,1821365090.0,3267730507.0,3352160804.0,2687747134.0,2985160252.0,2856027449.0,2536771380.0,2111050976.0,1585294317.0,1029341725.0,502745203.4
Argentina,ARG       ,World,WLD,"IMF credit, charges (INT, current US$)",DT.INT.DIMF.US.CD,194915963.9,416452745.5,677141895.1,504022610.0,554062229.2,510481540.9,82718115.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156222106.1,1228656336.0,1307564875.0,1346802993.0,1731965771.0,3008847614.0,3092856458.0,,,,,,,,
Argentina,ARG       ,World,WLD,"IMF purchases (DIS, current US$)",DT.DIS.DIMF.CD,2094355709.0,10399230624.0,0.0,5601494600.0,3469391263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28623222038.0,16165694452.0,0.0,0.0,23419428539.0,12673466123.0,5443024211.0,,,,,,,,
Argentina,ARG       ,World,WLD,"IMF repurchases (AMT, current US$)",DT.AMT.DIMF.CD,1279660400.0,1180965161.0,742773549.2,5743209826.0,5504366339.0,3571203529.0,9793289569.0,,,,,,,,,,,,,0.0,0.0,3779982686.0,16787521457.0,17747425692.0,4530321981.0,0.0,1030661388.0,4019579413.0,5627411177.0,6633336691.0,7577422522.0,7577422522.0,6546761140.0
Argentina,ARG       ,World,WLD,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,1492801396.0,1606456419.0,1428182505.0,6254224210.0,6068903156.0,4095472681.0,9895501186.0,17206163.3,4021081.2,7283631.9,9954950.9,3407113.4,928235.6,3990831.5,1534828.1,1415914.1,2372829.9,1497677.5,158925307.6,1256386719.0,1316387169.0,5130623459.0,18608886547.0,21015156199.0,7882482785.0,2687747134.0,4015821640.0,6875606862.0,8164182557.0,8744387667.0,9162716840.0,8606764247.0,7049506343.0
Argentina,ARG       ,World,WLD,"IMF SDR allocations (DOD, current US$)",DT.DOD.DSDR.CD,414807456.7,400105130.1,432830382.4,473088268.9,494431793.7,455036689.9,478955828.0,503104192.5,490375759.9,3166796445.0,3110922140.0,3101306749.0,3104639592.0,3110859859.0,2926644104.0,2799231197.0,2715603928.0,2876808116.0,2809454601.0,2793362990.0,2909399912.0,7102832358.0,6753930980.0,6808871119.0,6618384125.0,,,,,,,,
Argentina,ARG       ,World,WLD,"IMF SDR allocations, charges (INT, current US$)",DT.INT.DSDR.CD,18225032.4,9038512.4,8267060.3,6991774.5,10474588.7,13787611.6,19493502.2,17206163.3,4021081.2,7283631.9,9954950.9,3407113.4,928235.6,3990831.5,1534828.1,1415914.1,2372829.9,1497677.5,2703201.5,27730383.6,8822294.3,3837780.2,89399319.1,258882893.6,259304345.9,,,,,,,,
Argentina,ARG       ,World,WLD,"Imports of goods, services and primary income (current US$)",BM.GSR.TOTL.CD,48036724583.0,40679614586.0,23867070000.0,29804090000.0,40827220000.0,46414160000.0,54669095827.0,67771052886.0,82901868929.0,63532822515.0,86092220688.0,107000000000.0,99396394105.0,106000000000.0,95112247276.0,91086748084.0,90436820509.0,110000000000.0,112000000000.0,90634223384.0,66653681363.0,84897445530.0,113000000000.0,113000000000.0,99828115626.0,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest arrears, long-term DOD",DT.IXA.DLXF.CD,10319330.3,3921785.0,5218218133.0,12039271300.0,16548725131.0,7934535350.0,7403197406.0,9390772122.0,9465501013.0,10215823132.0,4877962633.0,5527837622.0,5712109356.0,6001488983.0,4949570954.0,5151310511.0,4806535116.0,1825845369.0,1940317690.0,1907020756.0,2252371611.0,2183168877.0,2143532960.0,2554715426.0,2453750943.0,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest arrears, official creditors (current US$)",DT.IXA.OFFT.CD,3330.3,0.0,155397274.9,331424111.7,495624613.6,551638551.2,782049320.9,794444601.4,827487358.9,843930022.7,841711346.0,840794060.6,829817728.9,876225866.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest arrears, private creditors (current US$)",DT.IXA.PRVT.CD,10316000.0,3921785.0,5062820858.0,11707847188.0,16053100517.0,7382896798.0,6621148085.0,8596327521.0,8638013654.0,9371893109.0,4036251287.0,4687043562.0,4882291627.0,5125263116.0,4949570954.0,5151310511.0,4806535116.0,1825845369.0,1940317690.0,1907020756.0,2252371611.0,2183168877.0,2143532960.0,2554715426.0,2453750943.0,,,,,,,,
Argentina,ARG       ,World,WLD,Interest forgiven (current US$),DT.IXF.DPPG.CD,,,0.0,0.0,0.0,10938842883.0,0.0,0.0,,9916000.0,2708743530.0,1000.0,0.0,0.0,465156.0,,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,22864980.7,,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest payments on external debt (% of exports of goods, services and primary income)",DT.INT.DECT.EX.ZS,30.7354371,14.30675298,6.588420324,5.581637939,5.56049821,5.933084665,6.742093866,4.862149666,4.506057454,4.989856132,4.707332621,3.680813632,3.934528687,4.358025804,8.611179659,9.784121572,19.19341883,19.09128091,17.74142334,16.25020469,11.32037511,6.589946527,6.60514243,14.07938019,12.32435348,,,,,,,,
Argentina,ARG       ,World,WLD,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,4.294655095,1.999595881,2.279408699,1.706595633,1.65179577,1.724620933,1.805100572,1.263264295,1.114434992,1.080189738,0.96504635,0.720808116,0.712887174,0.742504118,1.409749489,1.213459282,2.612237087,2.37985533,2.924338481,3.259834517,2.058194072,1.245562863,1.137898013,1.999968707,2.050131031,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest payments on external debt, central bank (PPG) (INT, current US$)",DT.INT.DECB.CD                ,2431000.0,1936000.0,681000.0,152000.0,11000.0,26000.0,35000.0,11000.0,,,,,,,,,,,,,,,,,52132000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest payments on external debt, general government sector (PPG) (INT, current US$)",DT.INT.DEGG.CD,7670981095.0,2317631891.0,1030277958.0,1102230534.0,697986433.4,1409679965.0,1326732824.0,1634381358.0,2436197976.0,1905550477.0,2596929492.0,2370798732.0,2571297647.0,2601528689.0,5323597526.0,5109740589.0,12269514555.0,12400549111.0,10965422982.0,8854944338.0,2465160506.0,1287924144.0,1926737300.0,3591574117.0,4961368727.0,3367102671.0,3444095644.0,3283888342.0,3115432172.0,2905963811.0,2632973455.0,2417097382.0,2254938405.0
Argentina,ARG       ,World,WLD,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,9936372668.0,3756853476.0,1236726922.0,1279292278.0,1594847706.0,2169518706.0,3020394020.0,2960445741.0,3683779225.0,3365592477.0,3788756036.0,3394199400.0,3531720146.0,3481165597.0,6756721306.0,6076285959.0,13403859756.0,13900336993.0,13384454601.0,11498096851.0,5607727968.0,4152256246.0,3066452626.0,6046287117.0,7238247727.0,5464515671.0,5183306644.0,4503561342.0,4072336172.0,3702229811.0,3321858455.0,2934438382.0,2439995405.0
Argentina,ARG       ,World,WLD,"Interest payments on external debt, other public sector (PPG) (INT, current US$)",DT.INT.DOPS.CD,215906824.8,200637310.4,145223220.7,57463000.0,47713000.0,43942000.0,42770802.3,43065500.1,41310000.0,124360000.0,102697000.0,84721000.0,53515000.0,48353000.0,37342818.7,35864150.4,34432201.0,32827686.5,30516000.0,28058000.0,18637000.0,1787000.0,2690000.0,1890000.0,1169000.0,115750000.0,115750000.0,115750000.0,115750000.0,115750000.0,115750000.0,79750000.0,
Argentina,ARG       ,World,WLD,"Interest payments on external debt, private guaranteed by public sector (PPG) (INT, current US$)",DT.INT.PRPG.CD,6484747.4,5742274.6,4459742.8,1096744.2,728272.7,270741.0,716393.7,656882.7,571248.9,918000.0,362034.1,181288.1,106498.9,38528.1,14961.2,2219.2,,,,,,,,,,33074000.0,33074000.0,33074000.0,33074000.0,33074000.0,33074000.0,33074000.0,33074000.0
Argentina,ARG       ,World,WLD,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,2040569000.0,1230906000.0,56085000.0,118350000.0,848409000.0,715600000.0,1650139000.0,1282331000.0,1205700000.0,1334764000.0,1088767510.0,938498380.0,906801000.0,831245380.0,1395766000.0,930679000.0,1099913000.0,1466960195.0,2388515619.0,2615094513.0,3123930463.0,2862545102.0,1137025326.0,2452823000.0,2223578000.0,1884489000.0,1546287000.0,1070849000.0,808080000.0,647442000.0,540061000.0,404517000.0,151983000.0
Argentina,ARG       ,World,WLD,"Interest payments on external debt, public and publicly guaranteed (PPG) (INT, current US$)",DT.INT.DPPG.CD,7895803668.0,2525947476.0,1180641922.0,1160942278.0,746438706.1,1453918706.0,1370255020.0,1678114741.0,2478079225.0,2030828477.0,2699988526.0,2455701020.0,2624919146.0,2649920217.0,5360955306.0,5145606959.0,12303946756.0,12433376798.0,10995938982.0,8883002338.0,2483797506.0,1289711144.0,1929427300.0,3593464117.0,5014669727.0,3580026671.0,3637019644.0,3432712342.0,3264256172.0,3054787811.0,2781797455.0,2529921382.0,2288012405.0
Argentina,ARG       ,World,WLD,"Interest payments on external debt, public sector (PPG) (INT, current US$)",DT.INT.DEPS.CD,7889318920.0,2520205201.0,1176182179.0,1159845534.0,745710433.4,1453647965.0,1369538626.0,1677457858.0,2477507976.0,2029910477.0,2699626492.0,2455519732.0,2624812647.0,2649881689.0,5360940345.0,5145604739.0,12303946756.0,12433376798.0,10995938982.0,8883002338.0,2483797506.0,1289711144.0,1929427300.0,3593464117.0,5014669727.0,3546952671.0,3603945644.0,3399638342.0,3231182172.0,3021713811.0,2748723455.0,2496847382.0,2254938405.0
Argentina,ARG       ,World,WLD,"Interest payments on external debt, short-term (INT, current US$)",DT.INT.DSTC.CD,1731906000.0,1036000000.0,192330000.0,299453000.0,258210000.0,344190000.0,937020000.0,559415000.0,241870000.0,113375000.0,150186000.0,314588000.0,267565000.0,525745000.0,509457000.0,1004234000.0,837033000.0,1024629000.0,1256523000.0,1268242000.0,801194000.0,435975000.0,2180409000.0,3340382000.0,2130661000.0,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest payments on external debt, total (INT, current US$)",DT.INT.DECT.CD,11881419664.0,5218344734.0,2114465877.0,2089759663.0,2417594524.0,3037977859.0,4059625638.0,3537066904.0,3929670306.0,3486251109.0,3948896987.0,3712194514.0,3800213381.0,4010901429.0,7267713134.0,7081935873.0,14243265586.0,14926463670.0,14799902908.0,14022725570.0,7725309138.0,5938872019.0,7068226717.0,12654399624.0,12721069532.0,,,,,,,,
Argentina,ARG       ,World,WLD,"Interest payments on variable rate external debt, long-term (INT, current US$)",DT.INT.VTOT.CD,4285430916.0,2675611494.0,1016499933.0,1094739000.0,1485932000.0,1422983000.0,2528755045.0,2238673965.0,1924470830.0,2041779911.0,1689079046.0,1480308769.0,1430816021.0,1416431073.0,2570638058.0,1780873515.0,6624215237.0,4167390065.0,5706147556.0,5484422396.0,4194070878.0,3550234403.0,1969291032.0,4400025966.0,4525422005.0,,,,,,,,
